;Rank;CCA3;Country;Capital;Continent;Area (km²);Density (per km²);Growth Rate;World Population Percentage;Growth from 1970 to 2020;Growth (70-80);Growth (80-90);Growth (90-00);Growth (00-10);Growth (10-20);Growth (20-22);Population;Year
118;50;MDG;Madagascar;Antananarivo;Africa;587041;50.4423;1.0241;0.37;3.2509390788901573;0.34766529648476274;0.32795561814817387;0.3647021626790135;0.607303234601991;0.2988407418637284;0.04912412063881832;28225177;2020
119;50;MDG;Madagascar;Antananarivo;Africa;587041;50.4423;1.0241;0.37;3.2509390788901573;0.34766529648476274;0.32795561814817387;0.3647021626790135;0.607303234601991;0.2988407418637284;0.04912412063881832;29611714;2022
120;52;CIV;Ivory Coast;Yamoussoukro;Africa;322463;87.3295;1.0248;0.35;3.8952654751084794;0.5160998019749918;0.43434657516809455;0.41048768569687016;0.5481954109812871;0.26949510801162235;0.050304436965976536;5477086;1970
121;52;CIV;Ivory Coast;Yamoussoukro;Africa;322463;87.3295;1.0248;0.35;3.8952654751084794;0.5160998019749918;0.43434657516809455;0.41048768569687016;0.5481954109812871;0.26949510801162235;0.050304436965976536;8303809;1980
122;52;CIV;Ivory Coast;Yamoussoukro;Africa;322463;87.3295;1.0248;0.35;3.8952654751084794;0.5160998019749918;0.43434657516809455;0.41048768569687016;0.5481954109812871;0.26949510801162235;0.050304436965976536;11910540;1990
123;52;CIV;Ivory Coast;Yamoussoukro;Africa;322463;87.3295;1.0248;0.35;3.8952654751084794;0.5160998019749918;0.43434657516809455;0.41048768569687016;0.5481954109812871;0.26949510801162235;0.050304436965976536;16799670;2000
124;52;CIV;Ivory Coast;Yamoussoukro;Africa;322463;87.3295;1.0248;0.35;3.8952654751084794;0.5160998019749918;0.43434657516809455;0.41048768569687016;0.5481954109812871;0.26949510801162235;0.050304436965976536;21120042;2010
125;52;CIV;Ivory Coast;Yamoussoukro;Africa;322463;87.3295;1.0248;0.35;3.8952654751084794;0.5160998019749918;0.43434657516809455;0.41048768569687016;0.5481954109812871;0.26949510801162235;0.050304436965976536;23596741;2015
126;52;CIV;Ivory Coast;Yamoussoukro;Africa;322463;87.3295;1.0248;0.35;3.8952654751084794;0.5160998019749918;0.43434657516809455;0.41048768569687016;0.5481954109812871;0.26949510801162235;0.050304436965976536;26811790;2020
127;52;CIV;Ivory Coast;Yamoussoukro;Africa;322463;87.3295;1.0248;0.35;3.8952654751084794;0.5160998019749918;0.43434657516809455;0.41048768569687016;0.5481954109812871;0.26949510801162235;0.050304436965976536;28160542;2022
128;53;CMR;Cameroon;Yaounde;Africa;475442;58.7128;1.0263;0.35;3.105371368991414;0.32034282241146345;0.3416274926521947;0.3202893656631544;0.559749752080529;0.3326813071472453;0.053733129184166735;6452787;1970
129;53;CMR;Cameroon;Yaounde;Africa;475442;58.7128;1.0263;0.35;3.105371368991414;0.32034282241146345;0.3416274926521947;0.3202893656631544;0.559749752080529;0.3326813071472453;0.053733129184166735;8519891;1980
130;53;CMR;Cameroon;Yaounde;Africa;475442;58.7128;1.0263;0.35;3.105371368991414;0.32034282241146345;0.3416274926521947;0.3202893656631544;0.559749752080529;0.3326813071472453;0.053733129184166735;11430520;1990
131;53;CMR;Cameroon;Yaounde;Africa;475442;58.7128;1.0263;0.35;3.105371368991414;0.32034282241146345;0.3416274926521947;0.3202893656631544;0.559749752080529;0.3326813071472453;0.053733129184166735;15091594;2000
132;53;CMR;Cameroon;Yaounde;Africa;475442;58.7128;1.0263;0.35;3.105371368991414;0.32034282241146345;0.3416274926521947;0.3202893656631544;0.559749752080529;0.3326813071472453;0.053733129184166735;19878036;2010
133;53;CMR;Cameroon;Yaounde;Africa;475442;58.7128;1.0263;0.35;3.105371368991414;0.32034282241146345;0.3416274926521947;0.3202893656631544;0.559749752080529;0.3326813071472453;0.053733129184166735;23012646;2015
134;53;CMR;Cameroon;Yaounde;Africa;475442;58.7128;1.0263;0.35;3.105371368991414;0.32034282241146345;0.3416274926521947;0.3202893656631544;0.559749752080529;0.3326813071472453;0.053733129184166735;26491087;2020
135;53;CMR;Cameroon;Yaounde;Africa;475442;58.7128;1.0263;0.35;3.105371368991414;0.32034282241146345;0.3416274926521947;0.3202893656631544;0.559749752080529;0.3326813071472453;0.053733129184166735;27914536;2022
136;54;NER;Niger;Niamey;Africa;1267000;20.6851;1.0378;0.33;4.210955160365487;0.32196210127057195;0.3559706776591697;0.3885025852840288;0.7121340931705422;0.4616955186720347;0.07702662146011124;4669708;1970
137;54;NER;Niger;Niamey;Africa;1267000;20.6851;1.0378;0.33;4.210955160365487;0.32196210127057195;0.3559706776591697;0.3885025852840288;0.7121340931705422;0.4616955186720347;0.07702662146011124;6173177;1980
138;54;NER;Niger;Niamey;Africa;1267000;20.6851;1.0378;0.33;4.210955160365487;0.32196210127057195;0.3559706776591697;0.3885025852840288;0.7121340931705422;0.4616955186720347;0.07702662146011124;8370647;1990
139;54;NER;Niger;Niamey;Africa;1267000;20.6851;1.0378;0.33;4.210955160365487;0.32196210127057195;0.3559706776591697;0.3885025852840288;0.7121340931705422;0.4616955186720347;0.07702662146011124;11622665;2000
140;54;NER;Niger;Niamey;Africa;1267000;20.6851;1.0378;0.33;4.210955160365487;0.32196210127057195;0.3559706776591697;0.3885025852840288;0.7121340931705422;0.4616955186720347;0.07702662146011124;16647543;2010
141;54;NER;Niger;Niamey;Africa;1267000;20.6851;1.0378;0.33;4.210955160365487;0.32196210127057195;0.3559706776591697;0.3885025852840288;0.7121340931705422;0.4616955186720347;0.07702662146011124;20128124;2015
142;54;NER;Niger;Niamey;Africa;1267000;20.6851;1.0378;0.33;4.210955160365487;0.32196210127057195;0.3559706776591697;0.3885025852840288;0.7121340931705422;0.4616955186720347;0.07702662146011124;24333639;2020
143;54;NER;Niger;Niamey;Africa;1267000;20.6851;1.0378;0.33;4.210955160365487;0.32196210127057195;0.3559706776591697;0.3885025852840288;0.7121340931705422;0.4616955186720347;0.07702662146011124;26207977;2022
144;58;BFA;Burkina Faso;Ouagadougou;Africa;272967;83.0641;1.0259;0.28;2.83533624417419;0.2354561016282865;0.3170928117788531;0.30132715156043005;0.5878607961296951;0.335411862557467;0.05348492326168749;5611666;1970
145;58;BFA;Burkina Faso;Ouagadougou;Africa;272967;83.0641;1.0259;0.28;2.83533624417419;0.2354561016282865;0.3170928117788531;0.30132715156043005;0.5878607961296951;0.335411862557467;0.05348492326168749;6932967;1980
146;58;BFA;Burkina Faso;Ouagadougou;Africa;272967;83.0641;1.0259;0.28;2.83533624417419;0.2354561016282865;0.3170928117788531;0.30132715156043005;0.5878607961296951;0.335411862557467;0.05348492326168749;9131361;1990
147;58;BFA;Burkina Faso;Ouagadougou;Africa;272967;83.0641;1.0259;0.28;2.83533624417419;0.2354561016282865;0.3170928117788531;0.30132715156043005;0.5878607961296951;0.335411862557467;0.05348492326168749;11882888;2000
148;58;BFA;Burkina Faso;Ouagadougou;Africa;272967;83.0641;1.0259;0.28;2.83533624417419;0.2354561016282865;0.3170928117788531;0.30132715156043005;0.5878607961296951;0.335411862557467;0.05348492326168749;16116845;2010
149;58;BFA;Burkina Faso;Ouagadougou;Africa;272967;83.0641;1.0259;0.28;2.83533624417419;0.2354561016282865;0.3170928117788531;0.30132715156043005;0.5878607961296951;0.335411862557467;0.05348492326168749;18718019;2015
150;58;BFA;Burkina Faso;Ouagadougou;Africa;272967;83.0641;1.0259;0.28;2.83533624417419;0.2354561016282865;0.3170928117788531;0.30132715156043005;0.5878607961296951;0.335411862557467;0.05348492326168749;21522626;2020
151;58;BFA;Burkina Faso;Ouagadougou;Africa;272967;83.0641;1.0259;0.28;2.83533624417419;0.2354561016282865;0.3170928117788531;0.30132715156043005;0.5878607961296951;0.335411862557467;0.05348492326168749;22673762;2022
152;59;MLI;Mali;Bamako;Africa;1240192;18.2178;1.0314;0.28;2.4490517481917458;0.19809486727009792;0.2132828381268378;0.25646375985939;0.5858257702284195;0.3667198547045076;0.06452824250236995;6153587;1970
153;59;MLI;Mali;Bamako;Africa;1240192;18.2178;1.0314;0.28;2.4490517481917458;0.19809486727009792;0.2132828381268378;0.25646375985939;0.5858257702284195;0.3667198547045076;0.06452824250236995;7372581;1980
154;59;MLI;Mali;Bamako;Africa;1240192;18.2178;1.0314;0.28;2.4490517481917458;0.19809486727009792;0.2132828381268378;0.25646375985939;0.5858257702284195;0.3667198547045076;0.06452824250236995;8945026;1990
155;59;MLI;Mali;Bamako;Africa;1240192;18.2178;1.0314;0.28;2.4490517481917458;0.19809486727009792;0.2132828381268378;0.25646375985939;0.5858257702284195;0.3667198547045076;0.06452824250236995;11239101;2000
156;59;MLI;Mali;Bamako;Africa;1240192;18.2178;1.0314;0.28;2.4490517481917458;0.19809486727009792;0.2132828381268378;0.25646375985939;0.5858257702284195;0.3667198547045076;0.06452824250236995;15529181;2010
157;59;MLI;Mali;Bamako;Africa;1240192;18.2178;1.0314;0.28;2.4490517481917458;0.19809486727009792;0.2132828381268378;0.25646375985939;0.5858257702284195;0.3667198547045076;0.06452824250236995;18112907;2015
158;59;MLI;Mali;Bamako;Africa;1240192;18.2178;1.0314;0.28;2.4490517481917458;0.19809486727009792;0.2132828381268378;0.25646375985939;0.5858257702284195;0.3667198547045076;0.06452824250236995;21224040;2020
159;59;MLI;Mali;Bamako;Africa;1240192;18.2178;1.0314;0.28;2.4490517481917458;0.19809486727009792;0.2132828381268378;0.25646375985939;0.5858257702284195;0.3667198547045076;0.06452824250236995;22593590;2022
160;62;MWI;Malawi;Lilongwe;Africa;118484;172.22;1.0259;0.26;3.189507087459604;0.3550654996247682;0.5221163777017118;0.17712592632969815;0.46117895838837863;0.31651755874372944;0.0530656326054813;4625141;1970
161;62;MWI;Malawi;Lilongwe;Africa;118484;172.22;1.0259;0.26;3.189507087459604;0.3550654996247682;0.5221163777017118;0.17712592632969815;0.46117895838837863;0.31651755874372944;0.0530656326054813;6267369;1980
162;62;MWI;Malawi;Lilongwe;Africa;118484;172.22;1.0259;0.26;3.189507087459604;0.3550654996247682;0.5221163777017118;0.17712592632969815;0.46117895838837863;0.31651755874372944;0.0530656326054813;9539665;1990
163;62;MWI;Malawi;Lilongwe;Africa;118484;172.22;1.0259;0.26;3.189507087459604;0.3550654996247682;0.5221163777017118;0.17712592632969815;0.46117895838837863;0.31651755874372944;0.0530656326054813;11229387;2000
164;62;MWI;Malawi;Lilongwe;Africa;118484;172.22;1.0259;0.26;3.189507087459604;0.3550654996247682;0.5221163777017118;0.17712592632969815;0.46117895838837863;0.31651755874372944;0.0530656326054813;14718422;2010
165;62;MWI;Malawi;Lilongwe;Africa;118484;172.22;1.0259;0.26;3.189507087459604;0.3550654996247682;0.5221163777017118;0.17712592632969815;0.46117895838837863;0.31651755874372944;0.0530656326054813;16938942;2015
166;62;MWI;Malawi;Lilongwe;Africa;118484;172.22;1.0259;0.26;3.189507087459604;0.3550654996247682;0.5221163777017118;0.17712592632969815;0.46117895838837863;0.31651755874372944;0.0530656326054813;19377061;2020
167;62;MWI;Malawi;Lilongwe;Africa;118484;172.22;1.0259;0.26;3.189507087459604;0.3550654996247682;0.5221163777017118;0.17712592632969815;0.46117895838837863;0.31651755874372944;0.0530656326054813;20405317;2022
168;63;ZMB;Zambia;Lusaka;Africa;752612;26.5976;1.028;0.25;3.420637410020527;0.33602932126265656;0.3436735089166249;0.28683580260774844;0.6172885500714984;0.37236056967742226;0.05758539792045685;4281671;1970
169;63;ZMB;Zambia;Lusaka;Africa;752612;26.5976;1.028;0.25;3.420637410020527;0.33602932126265656;0.3436735089166249;0.28683580260774844;0.6172885500714984;0.37236056967742226;0.05758539792045685;5720438;1980
170;63;ZMB;Zambia;Lusaka;Africa;752612;26.5976;1.028;0.25;3.420637410020527;0.33602932126265656;0.3436735089166249;0.28683580260774844;0.6172885500714984;0.37236056967742226;0.05758539792045685;7686401;1990
171;63;ZMB;Zambia;Lusaka;Africa;752612;26.5976;1.028;0.25;3.420637410020527;0.33602932126265656;0.3436735089166249;0.28683580260774844;0.6172885500714984;0.37236056967742226;0.05758539792045685;9891136;2000
172;63;ZMB;Zambia;Lusaka;Africa;752612;26.5976;1.028;0.25;3.420637410020527;0.33602932126265656;0.3436735089166249;0.28683580260774844;0.6172885500714984;0.37236056967742226;0.05758539792045685;13792086;2010
173;63;ZMB;Zambia;Lusaka;Africa;752612;26.5976;1.028;0.25;3.420637410020527;0.33602932126265656;0.3436735089166249;0.28683580260774844;0.6172885500714984;0.37236056967742226;0.05758539792045685;16248230;2015
174;63;ZMB;Zambia;Lusaka;Africa;752612;26.5976;1.028;0.25;3.420637410020527;0.33602932126265656;0.3436735089166249;0.28683580260774844;0.6172885500714984;0.37236056967742226;0.05758539792045685;18927715;2020
175;63;ZMB;Zambia;Lusaka;Africa;752612;26.5976;1.028;0.25;3.420637410020527;0.33602932126265656;0.3436735089166249;0.28683580260774844;0.6172885500714984;0.37236056967742226;0.05758539792045685;20017675;2022
176;69;TCD;Chad;N'Djamena;Africa;1284000;13.8032;1.0316;0.22;3.538563623106762;0.20200611115140615;0.32186138200592984;0.4173741549997091;0.7346600498332937;0.3993344277678672;0.06480224547139657;3667394;1970
177;69;TCD;Chad;N'Djamena;Africa;1284000;13.8032;1.0316;0.22;3.538563623106762;0.20200611115140615;0.32186138200592984;0.4173741549997091;0.7346600498332937;0.3993344277678672;0.06480224547139657;4408230;1980
178;69;TCD;Chad;N'Djamena;Africa;1284000;13.8032;1.0316;0.22;3.538563623106762;0.20200611115140615;0.32186138200592984;0.4173741549997091;0.7346600498332937;0.3993344277678672;0.06480224547139657;5827069;1990
179;69;TCD;Chad;N'Djamena;Africa;1284000;13.8032;1.0316;0.22;3.538563623106762;0.20200611115140615;0.32186138200592984;0.4173741549997091;0.7346600498332937;0.3993344277678672;0.06480224547139657;8259137;2000
180;69;TCD;Chad;N'Djamena;Africa;1284000;13.8032;1.0316;0.22;3.538563623106762;0.20200611115140615;0.32186138200592984;0.4173741549997091;0.7346600498332937;0.3993344277678672;0.06480224547139657;11894727;2010
181;69;TCD;Chad;N'Djamena;Africa;1284000;13.8032;1.0316;0.22;3.538563623106762;0.20200611115140615;0.32186138200592984;0.4173741549997091;0.7346600498332937;0.3993344277678672;0.06480224547139657;14140274;2015
182;69;TCD;Chad;N'Djamena;Africa;1284000;13.8032;1.0316;0.22;3.538563623106762;0.20200611115140615;0.32186138200592984;0.4173741549997091;0.7346600498332937;0.3993344277678672;0.06480224547139657;16644701;2020
183;69;TCD;Chad;N'Djamena;Africa;1284000;13.8032;1.0316;0.22;3.538563623106762;0.20200611115140615;0.32186138200592984;0.4173741549997091;0.7346600498332937;0.3993344277678672;0.06480224547139657;17723315;2022
184;70;SOM;Somalia;Mogadishu;Africa;637657;27.5971;1.0312;0.22;3.4442671911167415;0.5835152971921084;0.1878530076249647;0.24608449434041196;0.5764573956324999;0.37503106642590134;0.06412855862266809;3720977;1970
185;70;SOM;Somalia;Mogadishu;Africa;637657;27.5971;1.0312;0.22;3.4442671911167415;0.5835152971921084;0.1878530076249647;0.24608449434041196;0.5764573956324999;0.37503106642590134;0.06412855862266809;5892224;1980
186;70;SOM;Somalia;Mogadishu;Africa;637657;27.5971;1.0312;0.22;3.4442671911167415;0.5835152971921084;0.1878530076249647;0.24608449434041196;0.5764573956324999;0.37503106642590134;0.06412855862266809;6999096;1990
187;70;SOM;Somalia;Mogadishu;Africa;637657;27.5971;1.0312;0.22;3.4442671911167415;0.5835152971921084;0.1878530076249647;0.24608449434041196;0.5764573956324999;0.37503106642590134;0.06412855862266809;8721465;2000
188;70;SOM;Somalia;Mogadishu;Africa;637657;27.5971;1.0312;0.22;3.4442671911167415;0.5835152971921084;0.1878530076249647;0.24608449434041196;0.5764573956324999;0.37503106642590134;0.06412855862266809;12026649;2010
189;70;SOM;Somalia;Mogadishu;Africa;637657;27.5971;1.0312;0.22;3.4442671911167415;0.5835152971921084;0.1878530076249647;0.24608449434041196;0.5764573956324999;0.37503106642590134;0.06412855862266809;13763906;2015
190;70;SOM;Somalia;Mogadishu;Africa;637657;27.5971;1.0312;0.22;3.4442671911167415;0.5835152971921084;0.1878530076249647;0.24608449434041196;0.5764573956324999;0.37503106642590134;0.06412855862266809;16537016;2020
191;70;SOM;Somalia;Mogadishu;Africa;637657;27.5971;1.0312;0.22;3.4442671911167415;0.5835152971921084;0.1878530076249647;0.24608449434041196;0.5764573956324999;0.37503106642590134;0.06412855862266809;17597511;2022
192;72;SEN;Senegal;Dakar;Africa;196722;88.025;1.0261;0.22;2.7630683025378775;0.3059073517129209;0.32120863925872073;0.2877236879347548;0.5146302865939558;0.3117286736496798;0.05356069763184362;4367744;1970
193;72;SEN;Senegal;Dakar;Africa;196722;88.025;1.0261;0.22;2.7630683025378775;0.3059073517129209;0.32120863925872073;0.2877236879347548;0.5146302865939558;0.3117286736496798;0.05356069763184362;5703869;1980
194;72;SEN;Senegal;Dakar;Africa;196722;88.025;1.0261;0.22;2.7630683025378775;0.3059073517129209;0.32120863925872073;0.2877236879347548;0.5146302865939558;0.3117286736496798;0.05356069763184362;7536001;1990
195;72;SEN;Senegal;Dakar;Africa;196722;88.025;1.0261;0.22;2.7630683025378775;0.3059073517129209;0.32120863925872073;0.2877236879347548;0.5146302865939558;0.3117286736496798;0.05356069763184362;9704287;2000
196;72;SEN;Senegal;Dakar;Africa;196722;88.025;1.0261;0.22;2.7630683025378775;0.3059073517129209;0.32120863925872073;0.2877236879347548;0.5146302865939558;0.3117286736496798;0.05356069763184362;12530121;2010
197;72;SEN;Senegal;Dakar;Africa;196722;88.025;1.0261;0.22;2.7630683025378775;0.3059073517129209;0.32120863925872073;0.2877236879347548;0.5146302865939558;0.3117286736496798;0.05356069763184362;14356181;2015
198;72;SEN;Senegal;Dakar;Africa;196722;88.025;1.0261;0.22;2.7630683025378775;0.3059073517129209;0.32120863925872073;0.2877236879347548;0.5146302865939558;0.3117286736496798;0.05356069763184362;16436119;2020
199;72;SEN;Senegal;Dakar;Africa;196722;88.025;1.0261;0.22;2.7630683025378775;0.3059073517129209;0.32120863925872073;0.2877236879347548;0.5146302865939558;0.3117286736496798;0.05356069763184362;17316449;2022
200;74;ZWE;Zimbabwe;Harare;Africa;390757;41.7665;1.0204;0.2;2.011707276570571;0.3549946395465006;0.43460981008878674;0.17014051859160464;0.23032975300717992;0.2204007376767078;0.041537005319704966;5202918;1970
201;74;ZWE;Zimbabwe;Harare;Africa;390757;41.7665;1.0204;0.2;2.011707276570571;0.3549946395465006;0.43460981008878674;0.17014051859160464;0.23032975300717992;0.2204007376767078;0.041537005319704966;7049926;1980
202;74;ZWE;Zimbabwe;Harare;Africa;390757;41.7665;1.0204;0.2;2.011707276570571;0.3549946395465006;0.43460981008878674;0.17014051859160464;0.23032975300717992;0.2204007376767078;0.041537005319704966;10113893;1990
203;74;ZWE;Zimbabwe;Harare;Africa;390757;41.7665;1.0204;0.2;2.011707276570571;0.3549946395465006;0.43460981008878674;0.17014051859160464;0.23032975300717992;0.2204007376767078;0.041537005319704966;11834676;2000
204;74;ZWE;Zimbabwe;Harare;Africa;390757;41.7665;1.0204;0.2;2.011707276570571;0.3549946395465006;0.43460981008878674;0.17014051859160464;0.23032975300717992;0.2204007376767078;0.041537005319704966;12839771;2010
205;74;ZWE;Zimbabwe;Harare;Africa;390757;41.7665;1.0204;0.2;2.011707276570571;0.3549946395465006;0.43460981008878674;0.17014051859160464;0.23032975300717992;0.2204007376767078;0.041537005319704966;14154937;2015
206;74;ZWE;Zimbabwe;Harare;Africa;390757;41.7665;1.0204;0.2;2.011707276570571;0.3549946395465006;0.43460981008878674;0.17014051859160464;0.23032975300717992;0.2204007376767078;0.041537005319704966;15669666;2020
207;74;ZWE;Zimbabwe;Harare;Africa;390757;41.7665;1.0204;0.2;2.011707276570571;0.3549946395465006;0.43460981008878674;0.17014051859160464;0.23032975300717992;0.2204007376767078;0.041537005319704966;16320537;2022
208;75;GIN;Guinea;Conakry;Africa;245857;56.3716;1.0242;0.17;2.1274238141860478;0.17768084968314032;0.2778292039450518;0.3120517394551116;0.46978511489849967;0.2857075954109582;0.0495403574649987;4222374;1970
209;75;GIN;Guinea;Conakry;Africa;245857;56.3716;1.0242;0.17;2.1274238141860478;0.17768084968314032;0.2778292039450518;0.3120517394551116;0.46978511489849967;0.2857075954109582;0.0495403574649987;4972609;1980
210;75;GIN;Guinea;Conakry;Africa;245857;56.3716;1.0242;0.17;2.1274238141860478;0.17768084968314032;0.2778292039450518;0.3120517394551116;0.46978511489849967;0.2857075954109582;0.0495403574649987;6354145;1990
211;75;GIN;Guinea;Conakry;Africa;245857;56.3716;1.0242;0.17;2.1274238141860478;0.17768084968314032;0.2778292039450518;0.3120517394551116;0.46978511489849967;0.2857075954109582;0.0495403574649987;8336967;2000
212;75;GIN;Guinea;Conakry;Africa;245857;56.3716;1.0242;0.17;2.1274238141860478;0.17768084968314032;0.2778292039450518;0.3120517394551116;0.46978511489849967;0.2857075954109582;0.0495403574649987;10270728;2010
213;75;GIN;Guinea;Conakry;Africa;245857;56.3716;1.0242;0.17;2.1274238141860478;0.17768084968314032;0.2778292039450518;0.3120517394551116;0.46978511489849967;0.2857075954109582;0.0495403574649987;11625998;2015
214;75;GIN;Guinea;Conakry;Africa;245857;56.3716;1.0242;0.17;2.1274238141860478;0.17768084968314032;0.2778292039450518;0.3120517394551116;0.46978511489849967;0.2857075954109582;0.0495403574649987;13205153;2020
215;75;GIN;Guinea;Conakry;Africa;245857;56.3716;1.0242;0.17;2.1274238141860478;0.17768084968314032;0.2778292039450518;0.3120517394551116;0.46978511489849967;0.2857075954109582;0.0495403574649987;13859341;2022
216;76;RWA;Rwanda;Kigali;Africa;26338;523.0731;1.0234;0.17;2.3740050667711743;0.3467755989104722;0.3949342281285755;0.10792774607299874;0.3685663445412811;0.27522771053845896;0.047947561462250925;3896367;1970
217;76;RWA;Rwanda;Kigali;Africa;26338;523.0731;1.0234;0.17;2.3740050667711743;0.3467755989104722;0.3949342281285755;0.10792774607299874;0.3685663445412811;0.27522771053845896;0.047947561462250925;5247532;1980
218;76;RWA;Rwanda;Kigali;Africa;26338;523.0731;1.0234;0.17;2.3740050667711743;0.3467755989104722;0.3949342281285755;0.10792774607299874;0.3685663445412811;0.27522771053845896;0.047947561462250925;7319962;1990
219;76;RWA;Rwanda;Kigali;Africa;26338;523.0731;1.0234;0.17;2.3740050667711743;0.3467755989104722;0.3949342281285755;0.10792774607299874;0.3685663445412811;0.27522771053845896;0.047947561462250925;8109989;2000
220;76;RWA;Rwanda;Kigali;Africa;26338;523.0731;1.0234;0.17;2.3740050667711743;0.3467755989104722;0.3949342281285755;0.10792774607299874;0.3685663445412811;0.27522771053845896;0.047947561462250925;10309031;2010
221;76;RWA;Rwanda;Kigali;Africa;26338;523.0731;1.0234;0.17;2.3740050667711743;0.3467755989104722;0.3949342281285755;0.10792774607299874;0.3685663445412811;0.27522771053845896;0.047947561462250925;11642959;2015
222;76;RWA;Rwanda;Kigali;Africa;26338;523.0731;1.0234;0.17;2.3740050667711743;0.3467755989104722;0.3949342281285755;0.10792774607299874;0.3685663445412811;0.27522771053845896;0.047947561462250925;13146362;2020
223;76;RWA;Rwanda;Kigali;Africa;26338;523.0731;1.0234;0.17;2.3740050667711743;0.3467755989104722;0.3949342281285755;0.10792774607299874;0.3685663445412811;0.27522771053845896;0.047947561462250925;13776698;2022
224;77;BEN;Benin;Porto-Novo;Africa;112622;118.5635;1.0274;0.17;3.1816971578428963;0.2680705407709026;0.33894122989437236;0.363228483784394;0.616215608322522;0.33850425219491176;0.056136525761870705;3023443;1970
225;77;BEN;Benin;Porto-Novo;Africa;112622;118.5635;1.0274;0.17;3.1816971578428963;0.2680705407709026;0.33894122989437236;0.363228483784394;0.616215608322522;0.33850425219491176;0.056136525761870705;3833939;1980
226;77;BEN;Benin;Porto-Novo;Africa;112622;118.5635;1.0274;0.17;3.1816971578428963;0.2680705407709026;0.33894122989437236;0.363228483784394;0.616215608322522;0.33850425219491176;0.056136525761870705;5133419;1990
227;77;BEN;Benin;Porto-Novo;Africa;112622;118.5635;1.0274;0.17;3.1816971578428963;0.2680705407709026;0.33894122989437236;0.363228483784394;0.616215608322522;0.33850425219491176;0.056136525761870705;6998023;2000
228;77;BEN;Benin;Porto-Novo;Africa;112622;118.5635;1.0274;0.17;3.1816971578428963;0.2680705407709026;0.33894122989437236;0.363228483784394;0.616215608322522;0.33850425219491176;0.056136525761870705;9445710;2010
229;77;BEN;Benin;Porto-Novo;Africa;112622;118.5635;1.0274;0.17;3.1816971578428963;0.2680705407709026;0.33894122989437236;0.363228483784394;0.616215608322522;0.33850425219491176;0.056136525761870705;10932783;2015
230;77;BEN;Benin;Porto-Novo;Africa;112622;118.5635;1.0274;0.17;3.1816971578428963;0.2680705407709026;0.33894122989437236;0.363228483784394;0.616215608322522;0.33850425219491176;0.056136525761870705;12643123;2020
231;77;BEN;Benin;Porto-Novo;Africa;112622;118.5635;1.0274;0.17;3.1816971578428963;0.2680705407709026;0.33894122989437236;0.363228483784394;0.616215608322522;0.33850425219491176;0.056136525761870705;13352864;2022
232;78;BDI;Burundi;Bujumbura;Africa;27834;463.0874;1.027;0.16;2.493655502233668;0.23300133739908754;0.2715056967182136;0.15023652424517117;0.5775220252077673;0.33896744736953116;0.0547738597654528;3497834;1970
233;78;BDI;Burundi;Bujumbura;Africa;27834;463.0874;1.027;0.16;2.493655502233668;0.23300133739908754;0.2715056967182136;0.15023652424517117;0.5775220252077673;0.33896744736953116;0.0547738597654528;4312834;1980
234;78;BDI;Burundi;Bujumbura;Africa;27834;463.0874;1.027;0.16;2.493655502233668;0.23300133739908754;0.2715056967182136;0.15023652424517117;0.5775220252077673;0.33896744736953116;0.0547738597654528;5483793;1990
235;78;BDI;Burundi;Bujumbura;Africa;27834;463.0874;1.027;0.16;2.493655502233668;0.23300133739908754;0.2715056967182136;0.15023652424517117;0.5775220252077673;0.33896744736953116;0.0547738597654528;6307659;2000
236;78;BDI;Burundi;Bujumbura;Africa;27834;463.0874;1.027;0.16;2.493655502233668;0.23300133739908754;0.2715056967182136;0.15023652424517117;0.5775220252077673;0.33896744736953116;0.0547738597654528;9126605;2010
237;78;BDI;Burundi;Bujumbura;Africa;27834;463.0874;1.027;0.16;2.493655502233668;0.23300133739908754;0.2715056967182136;0.15023652424517117;0.5775220252077673;0.33896744736953116;0.0547738597654528;10727148;2015
238;78;BDI;Burundi;Bujumbura;Africa;27834;463.0874;1.027;0.16;2.493655502233668;0.23300133739908754;0.2715056967182136;0.15023652424517117;0.5775220252077673;0.33896744736953116;0.0547738597654528;12220227;2020
239;78;BDI;Burundi;Bujumbura;Africa;27834;463.0874;1.027;0.16;2.493655502233668;0.23300133739908754;0.2715056967182136;0.15023652424517117;0.5775220252077673;0.33896744736953116;0.0547738597654528;12889576;2022
240;79;TUN;Tunisia;Tunis;Africa;163610;75.5218;1.0076;0.15;1.409500606648487;0.3032751093433377;0.2830378300545016;0.17219064450416782;0.24815137816279192;0.11625999776228921;0.015984083834173827;5047404;1970
241;79;TUN;Tunisia;Tunis;Africa;163610;75.5218;1.0076;0.15;1.409500606648487;0.3032751093433377;0.2830378300545016;0.17219064450416782;0.24815137816279192;0.11625999776228921;0.015984083834173827;6578156;1980
242;79;TUN;Tunisia;Tunis;Africa;163610;75.5218;1.0076;0.15;1.409500606648487;0.3032751093433377;0.2830378300545016;0.17219064450416782;0.24815137816279192;0.11625999776228921;0.015984083834173827;8440023;1990
243;79;TUN;Tunisia;Tunis;Africa;163610;75.5218;1.0076;0.15;1.409500606648487;0.3032751093433377;0.2830378300545016;0.17219064450416782;0.24815137816279192;0.11625999776228921;0.015984083834173827;9893316;2000
